trade_date,symbol,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down
2024-04-30,000007.SZ,22.47,22.91,22.25,22.68,1357000,30776760.0,1.0,24.49,20.03
2024-05-01,000007.SZ,22.9,23.34,22.67,23.11,1359200,31411112.0,1.0,24.95,20.41
2024-05-02,000007.SZ,23.32,23.78,23.09,23.54,1361400,32047356.0,1.0,25.42,20.8
2024-05-03,000007.SZ,23.74,24.19,23.5,23.95,1363600,32658220.0,1.0,25.89,21.19
2024-05-06,000007.SZ,24.14,24.57,23.9,24.33,1365800,33229914.0,1.0,26.35,21.56
2024-05-07,000007.SZ,24.5,24.92,24.26,24.67,1368000,33748560.0,1.0,26.76,21.9
2024-05-08,000007.SZ,24.82,25.21,24.57,24.96,1370200,34200192.0,1.0,27.14,22.2
2024-05-09,000007.SZ,25.07,25.43,24.82,25.18,1372400,34557032.0,1.0,27.46,22.46
2024-05-10,000007.SZ,25.26,25.58,25.01,25.33,1374600,34818618.0,1.0,27.7,22.66
2024-05-13,000007.SZ,25.36,25.65,25.11,25.4,1376800,34970720.0,1.0,27.86,22.8
2024-05-14,000007.SZ,25.4,25.65,25.14,25.39,1379000,35012810.0,1.0,27.94,22.86
2024-05-15,000007.SZ,25.34,25.59,25.04,25.29,1381200,34930548.0,1.0,27.93,22.85
2024-05-16,000007.SZ,25.2,25.45,24.86,25.11,1383400,34737174.0,1.0,27.82,22.76
2024-05-17,000007.SZ,24.98,25.23,24.6,24.85,1385600,34432160.0,1.0,27.62,22.6
2024-05-20,000007.SZ,24.68,24.93,24.27,24.52,1387800,34028856.0,1.0,27.34,22.36
2024-05-21,000007.SZ,24.32,24.56,23.89,24.13,1390000,33540700.0,1.0,26.97,22.07
2024-05-22,000007.SZ,23.91,24.15,23.45,23.69,1392200,32981218.0,1.0,26.54,21.72
2024-05-23,000007.SZ,23.45,23.68,22.98,23.21,1394400,32364024.0,1.0,26.06,21.32
2024-05-24,000007.SZ,22.96,23.19,22.48,22.71,1396600,31716786.0,1.0,25.53,20.89
2024-05-27,000007.SZ,22.46,22.68,21.98,22.2,1398800,31053360.0,1.0,24.98,20.44
2024-05-28,000007.SZ,21.94,22.16,21.47,21.69,1401000,30387690.0,1.0,24.42,19.98
2024-05-29,000007.SZ,21.44,21.65,20.98,21.19,1403200,29733808.0,1.0,23.86,19.52
2024-05-30,000007.SZ,20.96,21.17,20.51,20.72,1405400,29119888.0,1.0,23.31,19.07
2024-05-31,000007.SZ,20.5,20.7,20.09,20.29,1407600,28560204.0,1.0,22.79,18.65
2024-06-03,000007.SZ,20.1,20.3,19.7,19.9,1409800,28055020.0,1.0,22.32,18.26
2024-06-04,000007.SZ,19.73,19.93,19.36,19.56,1412000,27618720.0,1.0,21.89,17.91
2024-06-05,000007.SZ,19.42,19.61,19.09,19.28,1414200,27265776.0,1.0,21.52,17.6
2024-06-06,000007.SZ,19.17,19.36,18.87,19.06,1416400,26996584.0,1.0,21.21,17.35
2024-06-07,000007.SZ,18.98,19.17,18.71,18.9,1418600,26811540.0,1.0,20.97,17.15
2024-06-10,000007.SZ,18.85,19.04,18.61,18.8,1420800,26711040.0,1.0,20.79,17.01
2024-06-11,000007.SZ,18.78,18.97,18.58,18.77,1423000,26709710.0,1.0,20.68,16.92
2024-06-12,000007.SZ,18.78,18.99,18.59,18.8,1425200,26793760.0,1.0,20.65,16.89
2024-06-13,000007.SZ,18.85,19.09,18.66,18.9,1427400,26977860.0,1.0,20.68,16.92
2024-06-14,000007.SZ,18.98,19.25,18.79,19.06,1429600,27248176.0,1.0,20.79,17.01
2024-06-17,000007.SZ,19.17,19.47,18.98,19.28,1431800,27605104.0,1.0,20.97,17.15
2024-01-02,000008.SZ,20.08,20.47,19.88,20.27,1215000,24628050.0,1.0,21.89,17.91
2024-01-03,000008.SZ,20.1,20.51,19.9,20.31,1217200,24721332.0,1.0,21.89,17.91
2024-01-04,000008.SZ,20.12,20.55,19.92,20.35,1219400,24814790.0,1.0,21.89,17.91
2024-01-05,000008.SZ,20.13,20.57,19.93,20.37,1221600,24883992.0,1.0,21.89,17.91
2024-01-08,000008.SZ,20.14,20.58,19.94,20.38,1223800,24941044.0,1.0,21.89,17.91
2024-01-09,000008.SZ,20.14,20.58,19.94,20.38,1226000,24985880.0,1.0,21.89,17.91
2024-01-10,000008.SZ,20.14,20.58,19.94,20.38,1228200,25030716.0,1.0,21.89,17.91
2024-01-11,000008.SZ,20.13,20.56,19.93,20.36,1230400,25050944.0,1.0,21.89,17.91
2024-01-12,000008.SZ,20.11,20.53,19.91,20.33,1232600,25058758.0,1.0,21.89,17.91
2024-01-15,000008.SZ,20.1,20.49,19.9,20.29,1234800,25054092.0,1.0,21.89,17.91
2024-01-16,000008.SZ,20.07,20.44,19.87,20.24,1237000,25036880.0,1.0,21.89,17.91
2024-01-17,000008.SZ,20.04,20.38,19.84,20.18,1239200,25007056.0,1.0,21.89,17.91
2024-01-18,000008.SZ,20.01,20.32,19.81,20.12,1241400,24976968.0,1.0,21.89,17.91
2024-01-19,000008.SZ,19.98,20.26,19.78,20.06,1243600,24946616.0,1.0,21.89,17.91
2024-01-22,000008.SZ,19.94,20.19,19.74,19.99,1245800,24903542.0,1.0,21.89,17.91
2024-01-23,000008.SZ,19.91,20.12,19.71,19.92,1248000,24860160.0,1.0,21.89,17.91
2024-01-24,000008.SZ,19.88,20.08,19.65,19.85,1250200,24816470.0,1.0,21.89,17.91
2024-01-25,000008.SZ,19.84,20.04,19.58,19.78,1252400,24772472.0,1.0,21.89,17.91
2024-01-26,000008.SZ,19.81,20.01,19.52,19.72,1254600,24740712.0,1.0,21.89,17.91
2024-01-29,000008.SZ,19.78,19.98,19.46,19.66,1256800,24708688.0,1.0,21.89,17.91
2024-01-30,000008.SZ,19.76,19.96,19.41,19.61,1259000,24688990.0,1.0,21.89,17.91
2024-01-31,000008.SZ,19.73,19.93,19.36,19.56,1261200,24669072.0,1.0,21.89,17.91
2024-02-01,000008.SZ,19.72,19.92,19.33,19.53,1263400,24674202.0,1.0,21.89,17.91
2024-02-02,000008.SZ,19.7,19.9,19.31,19.51,1265600,24691856.0,1.0,21.89,17.91
2024-02-05,000008.SZ,19.7,19.9,19.3,19.49,1267800,24709422.0,1.0,21.89,17.91
2024-02-06,000008.SZ,19.7,19.9,19.3,19.49,1270000,24752300.0,1.0,21.89,17.91
2024-02-07,000008.SZ,19.7,19.9,19.3,19.5,1272200,24807900.0,1.0,21.89,17.91
2024-02-08,000008.SZ,19.7,19.9,19.31,19.51,1274400,24863544.0,1.0,21.89,17.91
2024-02-09,000008.SZ,19.72,19.92,19.34,19.54,1276600,24944764.0,1.0,21.89,17.91
2024-02-12,000008.SZ,19.74,19.94,19.37,19.57,1278800,25026116.0,1.0,21.89,17.91
2024-02-13,000008.SZ,19.76,19.96,19.42,19.62,1281000,25133220.0,1.0,21.89,17.91
2024-02-14,000008.SZ,19.78,19.98,19.47,19.67,1283200,25240544.0,1.0,21.89,17.91
2024-02-15,000008.SZ,19.81,20.01,19.52,19.72,1285400,25348088.0,1.0,21.89,17.91
2024-02-16,000008.SZ,19.84,20.04,19.58,19.78,1287600,25468728.0,1.0,21.89,17.91
2024-02-19,000008.SZ,19.87,20.07,19.64,19.84,1289800,25589632.0,1.0,21.89,17.91
2024-02-20,000008.SZ,19.9,20.1,19.69,19.89,1292000,25697880.0,1.0,21.89,17.91
2024-02-21,000008.SZ,19.92,20.15,19.72,19.95,1294200,25819290.0,1.0,21.89,17.91
2024-02-22,000008.SZ,19.95,20.2,19.75,20.0,1296400,25928000.0,1.0,21.89,17.91
2024-02-23,000008.SZ,19.98,20.25,19.78,20.05,1298600,26036930.0,1.0,21.89,17.91
2024-02-26,000008.SZ,20.0,20.3,19.8,20.1,1300800,26146080.0,1.0,21.89,17.91
2024-02-27,000008.SZ,20.02,20.33,19.82,20.13,1303000,26229390.0,1.0,21.89,17.91
2024-02-28,000008.SZ,20.03,20.36,19.83,20.16,1305200,26312832.0,1.0,21.89,17.91
2024-02-29,000008.SZ,20.04,20.38,19.84,20.18,1307400,26383332.0,1.0,21.89,17.91
2024-03-01,000008.SZ,20.05,20.39,19.85,20.19,1309600,26440824.0,1.0,21.89,17.91
2024-03-04,000008.SZ,20.05,20.39,19.85,20.19,1311800,26485242.0,1.0,21.89,17.91
2024-03-05,000008.SZ,20.04,20.38,19.84,20.18,1314000,26516520.0,1.0,21.89,17.91
2024-03-06,000008.SZ,20.04,20.37,19.84,20.17,1316200,26547754.0,1.0,21.89,17.91
2024-03-07,000008.SZ,20.02,20.34,19.82,20.14,1318400,26552576.0,1.0,21.89,17.91
2024-03-08,000008.SZ,20.0,20.31,19.8,20.11,1320600,26557266.0,1.0,21.89,17.91
2024-03-11,000008.SZ,19.98,20.27,19.78,20.07,1322800,26548596.0,1.0,21.89,17.91
2024-03-12,000008.SZ,19.96,20.23,19.76,20.03,1325000,26539750.0,1.0,21.89,17.91
2024-03-13,000008.SZ,20.07,20.31,19.87,20.11,1327200,26689992.0,1.0,22.03,18.03
2024-03-14,000008.SZ,20.13,20.35,19.93,20.15,1329400,26787410.0,1.0,22.12,18.1
2024-03-15,000008.SZ,20.14,20.34,19.94,20.14,1331600,26818424.0,1.0,22.16,18.13
2024-03-18,000008.SZ,20.11,20.31,19.88,20.08,1333800,26782704.0,1.0,22.15,18.13
2024-03-19,000008.SZ,20.02,20.22,19.77,19.97,1336000,26679920.0,1.0,22.09,18.07
2024-03-20,000008.SZ,19.9,20.1,19.62,19.82,1338200,26523124.0,1.0,21.97,17.97
2024-03-21,000008.SZ,19.73,19.93,19.44,19.64,1340400,26325456.0,1.0,21.8,17.84
2024-03-22,000008.SZ,19.54,19.74,19.24,19.43,1342600,26086718.0,1.0,21.6,17.68
2024-03-25,000008.SZ,19.31,19.5,19.01,19.2,1344800,25820160.0,1.0,21.37,17.49
2024-03-26,000008.SZ,19.08,19.27,18.77,18.96,1347000,25539120.0,1.0,21.12,17.28
2024-03-27,000008.SZ,18.84,19.03,18.53,18.72,1349200,25257024.0,1.0,20.86,17.06
2024-03-28,000008.SZ,18.6,18.79,18.31,18.49,1351400,24987386.0,1.0,20.59,16.85
2024-03-29,000008.SZ,18.38,18.56,18.1,18.28,1353600,24743808.0,1.0,20.34,16.64
2024-04-01,000008.SZ,18.19,18.37,17.91,18.09,1355800,24526422.0,1.0,20.11,16.45
2024-04-02,000008.SZ,18.01,18.19,17.75,17.93,1358000,24348940.0,1.0,19.9,16.28
2024-04-03,000008.SZ,17.87,18.05,17.63,17.81,1360200,24225162.0,1.0,19.72,16.14
2024-04-04,000008.SZ,17.77,17.95,17.55,17.73,1362400,24155352.0,1.0,19.59,16.03
2024-04-05,000008.SZ,17.72,17.9,17.52,17.7,1364600,24153420.0,1.0,19.5,15.96
2024-04-08,000008.SZ,17.7,17.89,17.52,17.71,1366800,24206028.0,1.0,19.47,15.93
2024-04-09,000008.SZ,17.74,17.95,17.56,17.77,1369000,24327130.0,1.0,19.48,15.94
2024-04-10,000008.SZ,17.83,18.07,17.65,17.89,1371200,24530768.0,1.0,19.55,15.99
2024-04-11,000008.SZ,17.98,18.24,17.8,18.06,1373400,24803604.0,1.0,19.68,16.1
2024-04-12,000008.SZ,18.17,18.46,17.99,18.28,1375600,25145968.0,1.0,19.87,16.25
2024-04-15,000008.SZ,18.42,18.74,18.24,18.55,1377800,25558190.0,1.0,20.11,16.45
2024-04-16,000008.SZ,18.71,19.06,18.52,18.87,1380000,26040600.0,1.0,20.4,16.7
2024-04-17,000008.SZ,19.05,19.42,18.86,19.23,1382200,26579706.0,1.0,20.76,16.98
2024-04-18,000008.SZ,19.42,19.82,19.23,19.62,1384400,27161928.0,1.0,21.15,17.31
2024-04-19,000008.SZ,19.83,20.24,19.63,20.04,1386600,27787464.0,1.0,21.58,17.66
2024-04-22,000008.SZ,20.26,20.68,20.06,20.48,1388800,28442624.0,1.0,22.04,18.04
2024-04-23,000008.SZ,20.7,21.14,20.49,20.93,1391000,29113630.0,1.0,22.53,18.43
2024-04-24,000008.SZ,21.16,21.59,20.95,21.38,1393200,29786616.0,1.0,23.02,18.84
2024-04-25,000008.SZ,21.6,22.04,21.38,21.82,1395400,30447628.0,1.0,23.52,19.24
2024-04-26,000008.SZ,22.03,22.46,21.81,22.24,1397600,31082624.0,1.0,24.0,19.64
2024-04-29,000008.SZ,22.44,22.86,22.22,22.63,1399800,31677474.0,1.0,24.46,20.02
2024-04-30,000008.SZ,22.8,23.2,22.57,22.97,1402000,32203940.0,1.0,24.89,20.37
2024-05-01,000008.SZ,23.11,23.48,22.88,23.25,1404200,32647650.0,1.0,25.27,20.67
2024-05-02,000008.SZ,23.36,23.69,23.13,23.46,1406400,32994144.0,1.0,25.58,20.92
2024-05-03,000008.SZ,23.53,23.84,23.29,23.6,1408600,33242960.0,1.0,25.81,21.11
2024-05-06,000008.SZ,23.63,23.9,23.39,23.66,1410800,33379528.0,1.0,25.96,21.24
2024-05-07,000008.SZ,23.64,23.88,23.39,23.63,1413000,33389190.0,1.08,26.03,21.29
2024-05-08,000008.SZ,23.58,23.82,23.28,23.52,1415200,33285504.0,1.08,25.99,21.27
2024-05-09,000008.SZ,23.42,23.65,23.1,23.33,1417400,33067942.0,1.08,25.87,21.17
2024-05-10,000008.SZ,23.2,23.43,22.84,23.07,1419600,32750172.0,1.08,25.66,21.0
2024-05-13,000008.SZ,22.9,23.13,22.51,22.74,1421800,32331732.0,1.08,25.38,20.76
2024-05-14,000008.SZ,22.55,22.78,22.14,22.36,1424000,31840640.0,1.08,25.01,20.47
2024-05-15,000008.SZ,22.15,22.37,21.72,21.94,1426200,31290828.0,1.08,24.6,20.12
2024-05-16,000008.SZ,21.72,21.94,21.28,21.49,1428400,30696316.0,1.08,24.13,19.75
2024-05-17,000008.SZ,21.26,21.47,20.81,21.02,1430600,30071212.0,1.08,23.64,19.34
2024-05-20,000008.SZ,20.78,20.99,20.34,20.55,1432800,29444040.0,1.08,23.12,18.92
2024-05-21,000008.SZ,20.32,20.52,19.89,20.09,1435000,28829150.0,1.08,22.61,18.5
2024-05-22,000008.SZ,19.87,20.07,19.44,19.64,1437200,28226608.0,1.08,22.1,18.08
2024-05-23,000008.SZ,19.43,19.62,19.03,19.22,1439400,27665268.0,1.08,21.6,17.68
2024-05-24,000008.SZ,19.03,19.22,18.65,18.84,1441600,27159744.0,1.08,21.14,17.3
2024-05-27,000008.SZ,18.67,18.86,18.32,18.5,1443800,26710300.0,1.08,20.72,16.96
2024-05-28,000008.SZ,18.36,18.54,18.03,18.21,1446000,26331660.0,1.08,20.35,16.65
2024-05-29,000008.SZ,18.09,18.27,17.79,17.97,1448200,26024154.0,1.08,20.03,16.39
2024-05-30,000008.SZ,17.88,18.06,17.61,17.79,1450400,25802616.0,1.08,19.77,16.17
2024-05-31,000008.SZ,17.73,17.91,17.49,17.67,1452600,25667442.0,1.08,19.57,16.01
2024-06-03,000008.SZ,17.64,17.82,17.42,17.6,1454800,25604480.0,1.08,19.44,15.9
2024-06-04,000008.SZ,17.6,17.78,17.41,17.59,1457000,25628630.0,1.08,19.36,15.84
2024-06-05,000008.SZ,17.62,17.82,17.44,17.64,1459200,25740288.0,1.08,19.35,15.83
2024-06-06,000008.SZ,17.69,17.92,17.51,17.74,1461400,25925236.0,1.08,19.4,15.88
2024-06-07,000008.SZ,17.81,18.07,17.63,17.89,1463600,26183804.0,1.08,19.51,15.97
2024-06-10,000008.SZ,17.99,18.27,17.81,18.09,1465800,26516322.0,1.08,19.68,16.1
2024-06-11,000008.SZ,18.21,18.51,18.03,18.33,1468000,26908440.0,1.08,19.9,16.28
2024-06-12,000008.SZ,18.47,18.8,18.29,18.61,1470200,27360422.0,1.08,20.16,16.5
2024-06-13,000008.SZ,18.76,19.11,18.57,18.92,1472400,27857808.0,1.08,20.47,16.75
2024-06-14,000008.SZ,19.08,19.44,18.89,19.25,1474600,28386050.0,1.08,20.81,17.03
2024-06-17,000008.SZ,19.42,19.79,19.23,19.59,1476800,28930512.0,1.08,21.18,17.32
2024-01-02,000009.SZ,21.87,22.36,21.65,22.14,1260000,27896400.0,1.0,23.76,19.44
2024-01-03,000009.SZ,21.86,22.34,21.64,22.12,1262200,27919864.0,1.0,23.76,19.44
2024-01-04,000009.SZ,21.84,22.31,21.62,22.09,1264400,27930596.0,1.0,23.76,19.44
2024-01-05,000009.SZ,21.83,22.28,21.61,22.06,1266600,27941196.0,1.0,23.76,19.44
2024-01-08,000009.SZ,21.8,22.23,21.58,22.01,1268800,27926288.0,1.0,23.76,19.44
2024-01-09,000009.SZ,21.78,22.18,21.56,21.96,1271000,27911160.0,1.0,23.76,19.44
2024-01-10,000009.SZ,21.74,22.11,21.52,21.89,1273200,27870348.0,1.0,23.76,19.44
2024-01-11,000009.SZ,21.72,22.05,21.5,21.83,1275400,27841982.0,1.0,23.76,19.44
2024-01-12,000009.SZ,21.68,21.97,21.46,21.75,1277600,27787800.0,1.0,23.76,19.44
2024-01-15,000009.SZ,21.64,21.9,21.42,21.68,1279800,27746064.0,1.0,23.76,19.44
2024-01-16,000009.SZ,21.6,21.83,21.38,21.61,1282000,27704020.0,1.0,23.76,19.44
2024-01-17,000009.SZ,21.57,21.79,21.32,21.54,1284200,27661668.0,1.0,23.76,19.44
2024-01-18,000009.SZ,21.54,21.76,21.26,21.47,1286400,27619008.0,1.0,23.76,19.44
2024-01-19,000009.SZ,21.51,21.73,21.2,21.41,1288600,27588926.0,1.0,23.76,19.44
2024-01-22,000009.SZ,21.48,21.69,21.14,21.35,1290800,27558580.0,1.0,23.76,19.44
2024-01-23,000009.SZ,21.46,21.67,21.1,21.31,1293000,27553830.0,1.0,23.76,19.44
2024-01-24,000009.SZ,21.44,21.65,21.06,21.27,1295200,27548904.0,1.0,23.76,19.44
2024-01-25,000009.SZ,21.42,21.63,21.03,21.24,1297400,27556776.0,1.0,23.76,19.44
2024-01-26,000009.SZ,21.42,21.63,21.02,21.23,1299600,27590508.0,1.0,23.76,19.44
2024-01-29,000009.SZ,21.41,21.62,21.01,21.22,1301800,27624196.0,1.0,23.76,19.44
2024-01-30,000009.SZ,21.41,21.62,21.01,21.22,1304000,27670880.0,1.0,23.76,19.44
2024-01-31,000009.SZ,21.42,21.63,21.03,21.24,1306200,27743688.0,1.0,23.76,19.44
2024-02-01,000009.SZ,21.43,21.64,21.05,21.26,1308400,27816584.0,1.0,23.76,19.44
2024-02-02,000009.SZ,21.45,21.66,21.09,21.3,1310600,27915780.0,1.0,23.76,19.44
2024-02-05,000009.SZ,21.47,21.68,21.13,21.34,1312800,28015152.0,1.0,23.76,19.44
2024-02-06,000009.SZ,21.5,21.72,21.18,21.39,1315000,28127850.0,1.0,23.76,19.44
2024-02-07,000009.SZ,21.52,21.74,21.23,21.44,1317200,28240768.0,1.0,23.76,19.44
2024-02-08,000009.SZ,21.55,21.77,21.28,21.5,1319400,28367100.0,1.0,23.76,19.44
2024-02-09,000009.SZ,21.58,21.8,21.33,21.55,1321600,28480480.0,1.0,23.76,19.44
2024-02-12,000009.SZ,21.6,21.83,21.38,21.61,1323800,28607318.0,1.0,23.76,19.44
2024-02-13,000009.SZ,21.64,21.89,21.42,21.67,1326000,28734420.0,1.0,23.76,19.44
2024-02-14,000009.SZ,21.66,21.94,21.44,21.72,1328200,28848504.0,1.0,23.76,19.44
2024-02-15,000009.SZ,21.68,21.99,21.46,21.77,1330400,28962808.0,1.0,23.76,19.44
2024-02-16,000009.SZ,21.7,22.03,21.48,21.81,1332600,29064006.0,1.0,23.76,19.44
2024-02-19,000009.SZ,21.72,22.06,21.5,21.84,1334800,29152032.0,1.0,23.76,19.44
2024-02-20,000009.SZ,21.73,22.08,21.51,21.86,1337000,29226820.0,1.0,23.76,19.44
2024-02-21,000009.SZ,21.74,22.1,21.52,21.88,1339200,29301696.0,1.0,23.76,19.44
2024-02-22,000009.SZ,21.74,22.1,21.52,21.88,1341400,29349832.0,1.0,23.76,19.44
2024-02-23,000009.SZ,21.74,22.1,21.52,21.88,1343600,29397968.0,1.0,23.76,19.44
2024-02-26,000009.SZ,21.74,22.09,21.52,21.87,1345800,29432646.0,1.0,23.76,19.44
2024-02-27,000009.SZ,21.72,22.06,21.5,21.84,1348000,29440320.0,1.0,23.76,19.44
2024-02-28,000009.SZ,21.7,22.03,21.48,21.81,1350200,29447862.0,1.0,23.76,19.44
2024-02-29,000009.SZ,21.68,21.99,21.46,21.77,1352400,29441748.0,1.0,23.76,19.44
2024-03-01,000009.SZ,21.66,21.95,21.44,21.73,1354600,29435458.0,1.0,23.76,19.44
2024-03-04,000009.SZ,21.64,21.9,21.42,21.68,1356800,29415424.0,1.0,23.76,19.44
2024-03-05,000009.SZ,21.62,21.85,21.4,21.63,1359000,29395170.0,1.0,23.76,19.44
2024-03-06,000009.SZ,21.58,21.8,21.35,21.57,1361200,29361084.0,1.0,23.76,19.44
2024-03-07,000009.SZ,21.56,21.78,21.3,21.52,1363400,29340368.0,1.0,23.76,19.44
2024-03-08,000009.SZ,21.54,21.76,21.26,21.47,1365600,29319432.0,1.0,23.76,19.44
2024-03-11,000009.SZ,21.51,21.73,21.21,21.42,1367800,29298276.0,1.0,23.76,19.44
2024-03-12,000009.SZ,21.48,21.69,21.16,21.37,1370000,29276900.0,1.0,23.76,19.44
2024-03-13,000009.SZ,21.47,21.68,21.13,21.34,1372200,29282748.0,1.0,23.76,19.44
2024-03-14,000009.SZ,21.46,21.67,21.1,21.31,1374400,29288464.0,1.0,23.76,19.44
2024-03-15,000009.SZ,21.44,21.65,21.08,21.29,1376600,29307814.0,1.0,23.76,19.44
2024-03-18,000009.SZ,21.44,21.65,21.06,21.27,1378800,29327076.0,1.0,23.76,19.44
2024-03-19,000009.SZ,21.44,21.65,21.06,21.27,1381000,29373870.0,1.0,23.76,19.44
2024-03-20,000009.SZ,21.44,21.65,21.07,21.28,1383200,29434496.0,1.0,23.76,19.44
2024-03-21,000009.SZ,21.45,21.66,21.09,21.3,1385400,29509020.0,1.0,23.76,19.44
2024-03-22,000009.SZ,21.17,21.38,20.83,21.04,1387600,29195104.0,1.0,23.43,19.17
2024-03-25,000009.SZ,20.93,21.14,20.61,20.82,1389800,28935636.0,1.0,23.14,18.94
2024-03-26,000009.SZ,20.73,20.94,20.43,20.64,1392000,28730880.0,1.0,22.9,18.74
2024-03-27,000009.SZ,20.58,20.79,20.31,20.52,1394200,28608984.0,1.0,22.7,18.58
2024-03-28,000009.SZ,20.49,20.69,20.26,20.46,1396400,28570344.0,1.0,22.57,18.47
2024-03-29,000009.SZ,20.46,20.66,20.26,20.46,1398600,28615356.0,1.0,22.51,18.41
2024-04-01,000009.SZ,20.49,20.73,20.29,20.52,1400800,28744416.0,1.0,22.51,18.41
2024-04-02,000009.SZ,20.58,20.86,20.37,20.65,1403000,28971950.0,1.0,22.57,18.47
2024-04-03,000009.SZ,20.75,21.06,20.54,20.85,1405200,29298420.0,1.0,22.72,18.58
2024-04-04,000009.SZ,20.98,21.32,20.77,21.11,1407400,29710214.0,1.0,22.94,18.76
2024-04-05,000009.SZ,21.27,21.64,21.06,21.43,1409600,30207728.0,1.0,23.22,19.0
2024-04-08,000009.SZ,21.62,22.03,21.4,21.81,1411800,30791358.0,1.0,23.57,19.29
2024-04-09,000009.SZ,22.03,22.47,21.81,22.25,1414000,31461500.0,1.0,23.99,19.63
2024-04-10,000009.SZ,22.49,22.97,22.27,22.74,1416200,32204388.0,1.0,24.48,20.03
2024-04-11,000009.SZ,23.0,23.5,22.77,23.27,1418400,33006168.0,1.0,25.01,20.47
2024-04-12,000009.SZ,23.55,24.07,23.31,23.83,1420600,33852898.0,1.0,25.6,20.94
2024-04-15,000009.SZ,24.12,24.65,23.88,24.41,1422800,34730548.0,1.0,26.21,21.45
2024-04-16,000009.SZ,24.7,25.25,24.45,25.0,1425000,35625000.0,1.0,26.85,21.97
2024-04-17,000009.SZ,25.29,25.84,25.04,25.58,1427200,36507776.0,1.0,27.5,22.5
2024-04-18,000009.SZ,25.86,26.4,25.6,26.14,1429400,37364516.0,1.0,28.14,23.02
2024-04-19,000009.SZ,26.4,26.94,26.14,26.67,1431600,38180772.0,1.0,28.75,23.53
2024-04-22,000009.SZ,26.91,27.42,26.64,27.15,1433800,38927670.0,1.0,29.34,24.0
2024-04-23,000009.SZ,27.36,27.85,27.09,27.57,1436000,39590520.0,1.0,29.86,24.44
2024-04-24,000009.SZ,27.74,28.19,27.46,27.91,1438200,40140162.0,1.0,30.33,24.81
2024-04-25,000009.SZ,28.04,28.44,27.76,28.16,1440400,40561664.0,1.0,30.7,25.12
2024-04-26,000009.SZ,28.24,28.6,27.96,28.32,1442600,40854432.0,1.0,30.98,25.34
2024-04-29,000009.SZ,28.35,28.66,28.07,28.38,1444800,41003424.0,1.0,31.15,25.49
2024-04-30,000009.SZ,28.36,28.64,28.06,28.34,1447000,41007980.0,1.0,31.22,25.54
2024-05-01,000009.SZ,28.27,28.55,27.92,28.2,1449200,40867440.0,1.0,31.17,25.51
2024-05-02,000009.SZ,28.08,28.36,27.69,27.97,1451400,40595658.0,1.0,31.02,25.38
2024-05-03,000009.SZ,27.82,28.1,27.38,27.66,1453600,40206576.0,1.0,30.77,25.17
2024-05-06,000009.SZ,27.47,27.74,27.01,27.28,1455800,39714224.0,1.0,30.43,24.89
2024-05-07,000009.SZ,27.06,27.33,26.57,26.84,1458000,39132720.0,1.0,30.01,24.55
2024-05-08,000009.SZ,26.6,26.87,26.1,26.36,1460200,38490872.0,1.0,29.52,24.16
2024-05-09,000009.SZ,26.1,26.36,25.59,25.85,1462400,37803040.0,1.0,29.0,23.72
2024-05-10,000009.SZ,25.58,25.84,25.07,25.32,1464600,37083672.0,1.0,28.44,23.26
2024-05-13,000009.SZ,25.06,25.31,24.55,24.8,1466800,36376640.0,1.0,27.85,22.79
2024-05-14,000009.SZ,24.54,24.79,24.05,24.29,1469000,35682010.0,1.0,27.28,22.32
2024-05-15,000009.SZ,24.05,24.29,23.57,23.81,1471200,35029272.0,1.0,26.72,21.86
2024-05-16,000009.SZ,23.58,23.82,23.13,23.36,1473400,34418624.0,1.0,26.19,21.43
2024-05-17,000009.SZ,23.16,23.39,22.73,22.96,1475600,33879776.0,1.0,25.7,21.02
2024-05-20,000009.SZ,22.78,23.01,22.38,22.61,1477800,33413058.0,1.0,25.26,20.66
2024-05-21,000009.SZ,22.46,22.68,22.1,22.32,1480000,33033600.0,1.0,24.87,20.35
2024-05-22,000009.SZ,22.2,22.42,21.87,22.09,1482200,32741798.0,1.0,24.55,20.09
2024-05-23,000009.SZ,22.01,22.23,21.71,21.93,1484400,32552892.0,1.0,24.3,19.88
2024-05-24,000009.SZ,21.88,22.1,21.61,21.83,1486600,32452478.0,1.0,24.12,19.74
2024-05-27,000009.SZ,21.82,22.04,21.58,21.8,1488800,32455840.0,1.0,24.01,19.65
2024-05-28,000009.SZ,21.82,22.05,21.6,21.83,1491000,32548530.0,1.0,23.98,19.62
2024-05-29,000009.SZ,21.88,22.14,21.66,21.92,1493200,32730944.0,1.0,24.01,19.65
2024-05-30,000009.SZ,22.0,22.29,21.78,22.07,1495400,33003478.0,1.0,24.11,19.73
2024-05-31,000009.SZ,22.17,22.49,21.95,22.27,1497600,33351552.0,1.0,24.28,19.86
2024-06-03,000009.SZ,22.4,22.75,22.18,22.52,1499800,33775496.0,1.0,24.5,20.04
2024-06-04,000009.SZ,22.66,23.04,22.43,22.81,1502000,34260620.0,1.0,24.77,20.27
2024-06-05,000009.SZ,22.97,23.36,22.74,23.13,1504200,34792146.0,1.0,25.09,20.53
2024-06-06,000009.SZ,23.3,23.7,23.07,23.47,1506400,35355208.0,1.0,25.44,20.82
